"station_id","year","avg_maxtemp","avg_mintemp","total_precipitation"
USC00111280,1995.0,174.6000000000000000,68.1561643835616438,9992
USC00111280,1996.0,168.1202185792349727,57.2377049180327869,10232
USC00111280,1997.0,166.6027397260273973,57.6849315068493151,7916
USC00111280,1998.0,183.7743732590529248,83.1002785515320334,9991
USC00111280,1999.0,184.3214285714285714,69.3076923076923077,7820
USC00111280,2000.0,137.4238410596026490,26.7152317880794702,2478
USC00111280,2004.0,216.0611353711790393,100.3580786026200873,5209
USC00111280,2005.0,179.0347826086956522,69.2231884057971014,8180
USC00111280,2006.0,183.6573816155988858,72.2841225626740947,8502
USC00111280,2007.0,184.8381502890173410,68.2543352601156069,6856
USC00111280,2008.0,163.3603351955307263,53.9863013698630137,13561
USC00111280,2009.0,164.7013698630136986,59.7534246575342466,11845
USC00111280,2010.0,173.3508287292817680,63.2044198895027624,9366
USC00111280,2011.0,176.0547945205479452,67.4000000000000000,10348
USC00111280,2012.0,197.1994535519125683,72.8164383561643836,8236
USC00111280,2013.0,165.0904109589041096,53.8273972602739726,9919
USC00111280,2014.0,135.3597883597883598,16.8412698412698413,4417
USC00111436,1985.0,167.3561643835616438,64.4136986301369863,12463
USC00111436,1986.0,180.2904109589041096,75.4904109589041096,9108
USC00111436,1987.0,185.6904109589041096,76.5589041095890411,9147
USC00111436,1988.0,184.1092896174863388,58.7568306010928962,8497
USC00111436,1989.0,164.5123287671232877,60.2986301369863014,10752
USC00111436,1990.0,180.7945205479452055,74.7205479452054795,13007
USC00111436,1991.0,181.2712328767123288,78.5000000000000000,7880
USC00111436,1992.0,174.2876712328767123,69.3808219178082192,10364
USC00111436,1993.0,165.3808219178082192,65.6328767123287671,12844
USC00111436,1994.0,177.1208791208791209,65.2225274725274725,9548
USC00111436,1995.0,177.5616438356164384,65.4246575342465753,8924
USC00111436,1996.0,165.9671232876712329,56.3178082191780822,10858
USC00111436,1997.0,166.6356164383561644,62.4328767123287671,9782
USC00111436,1998.0,189.4684931506849315,86.2383561643835616,11776
USC00111436,1999.0,186.7664835164835165,70.5467032967032967,9272
USC00111436,2000.0,173.5054644808743169,63.9534246575342466,14385
USC00111436,2001.0,184.2967032967032967,70.1561643835616438,10940
USC00111436,2002.0,183.9035812672176309,72.0631868131868132,11195
USC00111436,2003.0,174.8054794520547945,62.6027397260273973,10819
USC00111436,2004.0,176.9287671232876712,69.2301369863013699,11605
USC00111436,2005.0,184.2958904109589041,70.6346153846153846,9423
USC00111436,2006.0,186.8630136986301370,76.4615384615384615,12202
USC00111436,2007.0,188.0521978021978022,75.6795580110497238,9297
USC00111436,2008.0,147.5306122448979592,35.2631578947368421,2915
USC00111436,2009.0,176.3848396501457726,70.4041297935103245,13116
USC00111436,2010.0,184.0396600566572238,73.5605633802816901,9635
USC00111436,2011.0,186.1652661064425770,80.4079320113314448,12927
USC00111436,2012.0,206.6111111111111111,84.7563025210084034,8515
USC00111436,2013.0,183.0481586402266289,67.7414772727272727,10575
USC00111436,2014.0,176.8865671641791045,60.4281524926686217,12942
USC00112140,1985.0,170.5753424657534247,52.0493150684931507,11669
USC00112140,1986.0,180.4725274725274725,64.4383561643835616,9834
USC00112140,1987.0,182.0794520547945205,66.6082191780821918,9144
USC00112140,1988.0,180.5601092896174863,50.0246575342465753,7745
USC00112140,1989.0,161.9502762430939227,48.4530386740331492,8975
USC00112140,1990.0,181.9083094555873926,71.2091690544412607,13777
USC00112140,1991.0,182.7534246575342466,74.9342465753424658,8117
USC00112140,1992.0,169.3068493150684932,62.1260273972602740,11286
USC00112140,1993.0,157.6849315068493151,60.3945205479452055,13390
USC00112140,1994.0,170.9260273972602740,59.2630136986301370,9743
USC00112140,1995.0,167.6098901098901099,57.5549450549450549,9952
USC00112140,1996.0,155.4876712328767123,49.0273972602739726,11536
USC00112140,1997.0,157.4191780821917808,54.9945205479452055,8030
USC00112140,1998.0,181.3095890410958904,79.1753424657534247,13170
USC00112140,1999.0,178.9972527472527473,62.2774725274725275,9182
USC00112140,2000.0,172.7878787878787879,54.8650137741046832,9098
USC00112140,2001.0,176.7197802197802198,65.7802197802197802,10034
USC00112140,2002.0,175.2920110192837466,65.2920110192837466,11437
USC00112140,2003.0,168.3663911845730028,53.4972527472527473,10444
USC00112140,2004.0,171.6246575342465753,63.6666666666666667,11128
USC00112140,2005.0,179.0716253443526171,64.0661157024793388,9876
USC00112140,2006.0,179.7250000000000000,71.4226519337016575,11212
USC00112140,2007.0,180.0851648351648352,65.3598901098901099,10103
USC00112140,2008.0,165.8925619834710744,52.4462809917355372,13800
USC00112140,2009.0,165.1270718232044199,56.2520775623268698,12401
USC00112140,2010.0,174.6675824175824176,60.6016483516483516,10515
USC00112140,2011.0,173.7783933518005540,65.7091412742382271,11499
USC00112140,2012.0,194.8539944903581267,71.6346153846153846,7167
USC00112140,2013.0,165.4104683195592287,54.2341597796143251,10727
USC00112140,2014.0,155.9664804469273743,44.3854748603351955,12058
USC00112193,1985.0,192.0402930402930403,66.9670329670329670,7985
USC00112193,1986.0,174.2565789473684211,55.6381578947368421,4590
USC00112193,1987.0,192.3159340659340659,60.8956043956043956,8032
USC00112193,1988.0,188.0355191256830601,40.0655737704918033,7465
USC00112193,1989.0,170.3260273972602740,44.2958904109589041,7955
USC00112193,1990.0,184.0328767123287671,67.5698630136986301,13765
USC00112193,1991.0,173.7994011976047904,63.1377245508982036,8522
USC00112193,1992.0,175.6318681318681319,62.4670329670329670,11394
USC00112193,1993.0,177.6587537091988131,70.8931750741839763,12036
USC00112193,1994.0,179.5671232876712329,56.5534246575342466,9099
USC00112193,1995.0,178.8347107438016529,53.3085399449035813,8853
USC00112193,1996.0,168.2465753424657534,51.1917808219178082,9720
USC00112193,1997.0,145.0774193548387097,39.3430420711974110,7572
USC00112193,1998.0,176.2074303405572755,72.2723880597014925,8692
USC00112193,1999.0,184.8777777777777778,72.5029239766081871,8637
USC00112193,2000.0,176.7458563535911602,71.2980501392757660,8018
USC00112193,2001.0,188.0197183098591549,70.4501424501424501,10810
USC00112193,2002.0,185.9972451790633609,73.5434173669467787,10667
USC00112193,2003.0,178.5769230769230769,61.5777777777777778,8950
USC00112193,2004.0,178.3934426229508197,67.4944444444444444,10728
USC00112193,2005.0,184.5287671232876712,71.9614325068870523,9676
USC00112193,2006.0,188.0247252747252747,77.0631868131868132,9989
USC00112193,2007.0,185.2413793103448276,75.6637931034482759,7529
USC00112193,2008.0,172.1521126760563380,60.3183098591549296,14819
USC00112193,2009.0,172.9725274725274725,68.1730769230769231,13542
USC00112193,2010.0,168.2678062678062678,68.4444444444444444,10366
USC00112193,2011.0,171.9553072625698324,74.6620111731843575,10415
USC00112193,2012.0,190.5251396648044693,77.9080779944289694,6417
USC00112193,2013.0,159.3342541436464088,60.0110497237569061,9557
USC00112193,2014.0,147.3543956043956044,49.0824175824175824,12470
USC00112348,1985.0,148.0465753424657534,13.0958904109589041,10311
USC00112348,1986.0,144.1046153846153846,30.0808383233532934,8106
USC00112348,1987.0,155.4602739726027397,50.2657534246575342,10106
USC00112348,1988.0,153.0300546448087432,28.8633879781420765,6335
USC00112348,1989.0,135.3694444444444444,23.4250000000000000,7571
USC00112348,1990.0,150.9731343283582090,45.7134328358208955,10637
USC00112348,1991.0,152.4027397260273973,43.5041095890410959,8372
USC00112348,1992.0,138.6147540983606557,37.6912568306010929,9415
USC00112348,1993.0,131.6273972602739726,36.2246575342465753,12074
USC00112348,1994.0,144.1315068493150685,36.0630136986301370,8873
USC00112348,1995.0,139.8575342465753425,34.7397260273972603,10153
USC00112348,1996.0,119.2404371584699454,16.3633879781420765,11069
USC00112348,1997.0,128.9972602739726027,25.4273972602739726,8088
USC00112348,1998.0,162.0794520547945205,61.3616438356164384,12070
USC00112348,1999.0,157.5643835616438356,41.6958904109589041,9887
USC00112348,2000.0,148.8602739726027397,37.4301369863013699,11549
USC00112348,2001.0,154.9671232876712329,44.8493150684931507,10097
USC00112348,2002.0,155.1315068493150685,43.1095890410958904,9152
USC00112348,2003.0,151.5369863013698630,33.0684931506849315,7166
USC00112348,2004.0,151.0383561643835616,38.8598901098901099,8786
USC00112348,2005.0,173.8892215568862275,56.2814371257485030,7535
USC00112348,2006.0,155.8410958904109589,48.3424657534246575,11001
USC00112348,2007.0,153.5917808219178082,41.1095890410958904,10063
USC00112348,2008.0,139.1512605042016807,24.3352112676056338,12107
USC00112348,2009.0,151.8678678678678679,39.5855855855855856,11866
USC00112348,2011.0,145.0491803278688525,22.4426229508196721,0
USC00112348,2012.0,189.4638554216867470,64.9337349397590361,
USC00112348,2014.0,171.6455026455026455,71.6560846560846561,6514
USC00112483,1985.0,185.4328767123287671,69.7068493150684932,13209
USC00112483,1986.0,198.2986301369863014,83.0246575342465753,10326
USC00112483,1987.0,203.8520547945205479,81.4356164383561644,10475
USC00112483,1988.0,199.9016393442622951,67.7185792349726776,10429
USC00112483,1989.0,185.5497237569060773,68.9337016574585635,9766
USC00112483,1990.0,200.7726027397260274,86.1369863013698630,14870
USC00112483,1991.0,198.9808219178082192,90.8219178082191781,10312
USC00112483,1992.0,192.2076502732240437,79.8224043715846995,7771
USC00112483,1993.0,209.4183006535947712,99.0588235294117647,14505
USC00112483,1994.0,194.3698630136986301,74.6547945205479452,9257
USC00112483,1995.0,192.5369863013698630,76.0301369863013699,11090
USC00112483,1996.0,179.1515151515151515,69.5096418732782369,13443
USC00112483,1997.0,178.5718232044198895,72.6298342541436464,10914
USC00112483,1998.0,201.9643835616438356,93.9013698630136986,13649
USC00112483,1999.0,201.8095238095238095,76.8347338935574230,9508
USC00112483,2000.0,187.2225274725274725,71.1758241758241758,11348
USC00112483,2001.0,195.6410958904109589,78.9863013698630137,11072
USC00112483,2002.0,198.0219178082191781,81.6438356164383562,11541
USC00112483,2003.0,190.1452054794520548,75.2931506849315068,9822
USC00112483,2004.0,193.0928961748633880,80.4836065573770492,12396
USC00112483,2005.0,198.0477528089887640,83.6994382022471910,10974
USC00112483,2006.0,198.1111111111111111,85.0305555555555556,13757
USC00112483,2007.0,202.9041095890410959,88.4904109589041096,9977
USC00112483,2008.0,180.5874316939890710,75.9918032786885246,12452
USC00112483,2009.0,186.6675824175824176,79.7060439560439560,15512
USC00112483,2010.0,191.9397260273972603,78.9479452054794521,10269
USC00112483,2011.0,198.5698324022346369,81.3743016759776536,18315
USC00112483,2012.0,215.4644808743169399,88.1885245901639344,8590
USC00112483,2013.0,182.2164383561643836,72.2904109589041096,13623
USC00112483,2014.0,177.2547945205479452,68.6767123287671233,11159
USC00113335,1985.0,144.3698630136986301,33.5013698630136986,10062
USC00113335,1986.0,154.1123287671232877,49.7095890410958904,9440
USC00113335,1987.0,167.1041095890410959,58.2246575342465753,9048
USC00113335,1988.0,161.1065573770491803,41.4043715846994536,6304
USC00113335,1989.0,145.4547945205479452,33.6054794520547945,8551
USC00113335,1990.0,158.9397260273972603,54.1232876712328767,11689
USC00113335,1991.0,160.9041095890410959,54.3342465753424658,9437
USC00113335,1992.0,151.0136612021857923,49.0846994535519126,11162
USC00113335,1993.0,147.8901734104046243,49.0115273775216138,12431
USC00113335,1994.0,139.5954692556634304,27.8414239482200647,6004
USC00113335,1995.0,151.2747252747252747,43.1703296703296703,9415
USC00113335,1996.0,142.1456043956043956,31.9697802197802198,8394
USC00113335,1997.0,147.3176795580110497,39.1574585635359116,9025
USC00113335,1998.0,168.3397790055248619,66.1104972375690608,11682
USC00113335,1999.0,164.7416666666666667,45.7361111111111111,8679
USC00113335,2000.0,159.3708791208791209,41.0604395604395604,8673
USC00113335,2001.0,166.5702479338842975,50.5950413223140496,9560
USC00113335,2002.0,164.0637119113573407,45.6181318681318681,7853
USC00113335,2003.0,153.8587570621468927,28.5480225988700565,8260
USC00113335,2004.0,154.9175824175824176,37.6978021978021978,8628
USC00113335,2005.0,160.4455445544554455,38.5082508250825083,4808
USC00113335,2006.0,163.8725761772853186,49.6277777777777778,8482
USC00113335,2007.0,162.9791044776119403,43.2395209580838323,7871
USC00113335,2008.0,159.5628742514970060,41.9461077844311377,9983
USC00113335,2009.0,158.3393393393393393,43.2432432432432432,11579
USC00113335,2010.0,156.8815426997245179,42.0193370165745856,12704
USC00113335,2011.0,157.5369127516778523,44.3590604026845638,8525
USC00113335,2012.0,178.3994490358126722,50.9806629834254144,7443
USC00113335,2013.0,161.8384146341463415,39.9759759759759760,9024
USC00113335,2014.0,145.9154078549848943,26.5649546827794562,8996
USC00113879,1985.0,193.6904109589041096,74.8219178082191781,14473
USC00113879,1986.0,207.5863013698630137,86.5260273972602740,8437
USC00113879,1987.0,206.8453038674033149,87.4709141274238227,9618
USC00113879,1988.0,213.0444444444444444,79.7388059701492537,6612
USC00113879,1990.0,212.3921568627450980,76.8954248366013072,5552
USC00113879,1991.0,206.9205479452054795,88.8876712328767123,10324
USC00113879,1992.0,187.3575418994413408,66.8086956521739130,10437
USC00113879,1993.0,182.0642458100558659,72.6648044692737430,12703
USC00113879,1994.0,193.2361111111111111,73.5972222222222222,9918
USC00113879,1995.0,191.9529085872576177,72.5611111111111111,11614
USC00113879,1996.0,181.7900552486187845,69.6343490304709141,13975
USC00113879,1997.0,178.9972067039106145,52.6504297994269341,11488
USC00113879,1998.0,200.6062322946175637,90.2266288951841360,12730
USC00113879,1999.0,209.3676880222841226,81.8916666666666667,9519
USC00113879,2000.0,195.9316239316239316,77.7774566473988439,12077
USC00113879,2001.0,207.0491329479768786,81.6950146627565982,12422
USC00113879,2002.0,202.0699088145896657,79.2727272727272727,11836
USC00113879,2003.0,190.9013157894736842,70.6534653465346535,8394
USC00113879,2004.0,214.8455882352941176,90.5845588235294118,8303
USC00113879,2005.0,249.9468085106382979,110.0882352941176471,7042
USC00113879,2006.0,212.5900621118012422,98.5109717868338558,13955
USC00113879,2007.0,210.0550964187327824,85.1961325966850829,12058
USC00113879,2008.0,170.9377593360995851,60.4564315352697095,11441
USC00113879,2009.0,188.2713414634146341,75.3547400611620795,9805
USC00113879,2010.0,198.1630769230769231,79.4783950617283951,8478
USC00113879,2011.0,210.7695312500000000,103.9372549019607843,14660
USC00113879,2012.0,215.3750000000000000,86.2072072072072072,1222
USC00113879,2013.0,237.1343283582089552,128.7164179104477612,1471
USC00114108,1985.0,161.4610778443113772,46.7455089820359281,9891
USC00114108,1986.0,191.5205479452054795,69.3863013698630137,8455
USC00114108,1987.0,198.5095890410958904,79.7178082191780822,7066
USC00114108,1988.0,201.7677595628415301,64.6065573770491803,8816
USC00114108,1989.0,185.1675824175824176,56.0630136986301370,7891
USC00114108,1990.0,202.1835616438356164,70.8328767123287671,14520
USC00114108,1991.0,202.4520547945205479,72.1835616438356164,8828
USC00114108,1992.0,194.1994535519125683,77.0300546448087432,9931
USC00114108,1993.0,180.2292817679558011,75.0303867403314917,12935
USC00114108,1994.0,191.3636363636363636,75.6473829201101928,10034
USC00114108,1995.0,173.5847457627118644,59.0734463276836158,8453
USC00114108,1996.0,168.6225895316804408,57.4022038567493113,10742
USC00114108,1997.0,174.2451790633608815,69.2424242424242424,8871
USC00114108,1998.0,190.7170329670329670,93.4615384615384615,11207
USC00114108,1999.0,192.4465753424657534,79.5013698630136986,8197
USC00114108,2000.0,174.5299145299145299,71.1566951566951567,11380
USC00114108,2001.0,187.3342465753424658,82.3753424657534247,10274
USC00114108,2002.0,190.5671641791044776,85.9462686567164179,11362
USC00114108,2003.0,178.1616438356164384,72.0465753424657534,10119
USC00114108,2004.0,179.1311475409836066,78.1612021857923497,11501
USC00114108,2005.0,187.7280219780219780,81.3021978021978022,9487
USC00114108,2006.0,193.0393258426966292,83.1685393258426966,8610
USC00114108,2007.0,199.3019390581717452,81.2797783933518006,7780
USC00114108,2008.0,180.3626373626373626,66.9862637362637363,13567
USC00114108,2009.0,178.3016759776536313,71.1312849162011173,13098
USC00114108,2010.0,183.3557422969187675,75.0952380952380952,13042
USC00114108,2011.0,185.0637119113573407,80.2631578947368421,11298
USC00114108,2012.0,216.3433734939759036,97.2779456193353474,9503
USC00114108,2013.0,205.4337748344370861,90.6501650165016502,10516
USC00114108,2014.0,176.4793388429752066,59.6703910614525140,10651
USC00114198,1985.0,158.4849315068493151,49.8876712328767123,11183
USC00114198,1986.0,161.6317365269461078,58.4281437125748503,6168
USC00114198,1987.0,175.3726027397260274,66.2493150684931507,8904
USC00114198,1988.0,175.2185792349726776,51.5901639344262295,7538
USC00114198,1989.0,157.4739726027397260,47.5205479452054795,6402
USC00114198,1990.0,173.1205479452054795,66.8575342465753425,13574
USC00114198,1991.0,176.7315068493150685,68.3835616438356164,7683
USC00114198,1992.0,159.5765027322404372,57.5573770491803279,9187
USC00114198,1993.0,153.2684931506849315,57.3698630136986301,13366
USC00114198,1994.0,166.1424657534246575,55.4712328767123288,10067
USC00114198,1995.0,165.1835616438356164,55.6301369863013699,9066
USC00114198,1996.0,155.2931506849315068,49.7397260273972603,7118
USC00114198,1997.0,154.3424657534246575,47.2087912087912088,9357
USC00114198,1998.0,176.1589041095890411,85.8054794520547945,11075
USC00114198,1999.0,169.8434065934065934,69.2947658402203857,7725
USC00114198,2000.0,163.5287671232876712,54.6912568306010929,8959
USC00114198,2001.0,171.7225274725274725,65.0247252747252747,10946
USC00114198,2002.0,169.6308539944903581,62.5316804407713499,10820
USC00114198,2003.0,161.8319559228650138,52.4986225895316804,11804
USC00114198,2004.0,165.3387978142076503,60.5573770491803279,14145
USC00114198,2005.0,173.0027700831024931,58.6925207756232687,9439
USC00114198,2006.0,173.7863013698630137,68.4246575342465753,11126
USC00114198,2007.0,174.2164383561643836,63.1377410468319559,11402
USC00114198,2008.0,160.0743801652892562,49.3324175824175824,11813
USC00114198,2009.0,160.5222222222222222,54.7346368715083799,9342
USC00114198,2010.0,170.2348066298342541,56.1420612813370474,8899
USC00114198,2011.0,171.9778393351800554,60.9000000000000000,9612
USC00114198,2012.0,189.7472527472527473,70.3260273972602740,9920
USC00114198,2013.0,160.5812672176308540,51.9614325068870523,9557
USC00114198,2014.0,148.8598901098901099,40.5041095890410959,10790
USC00114442,1985.0,163.3863013698630137,38.6301369863013699,13091
USC00114442,1986.0,178.8630136986301370,52.0328767123287671,10374
USC00114442,1987.0,187.2301369863013699,59.1452054794520548,7898
USC00114442,1988.0,179.8797814207650273,40.8251366120218579,7211
USC00114442,1989.0,165.6767123287671233,37.9945205479452055,6470
USC00114442,1990.0,184.1369863013698630,58.2328767123287671,13946
USC00114442,1991.0,181.0575342465753425,58.2630136986301370,10057
USC00114442,1992.0,173.7349726775956284,44.3524590163934426,8052
USC00114442,1993.0,158.6767123287671233,48.9315068493150685,15196
USC00114442,1994.0,174.1123287671232877,46.8438356164383562,9939
USC00114442,1995.0,168.7315068493150685,42.1835616438356164,9487
USC00114442,1996.0,163.2786885245901639,31.4125683060109290,7243
USC00114442,1997.0,166.7616438356164384,40.0219178082191781,7958
USC00114442,1998.0,185.4219178082191781,67.4219178082191781,10790
USC00114442,1999.0,184.5205479452054795,49.5479452054794521,7604
USC00114442,2000.0,176.6136986301369863,48.6136986301369863,9289
USC00114442,2001.0,183.2876712328767123,52.6208791208791209,9624
USC00114442,2002.0,178.6082191780821918,51.5616438356164384,10921
USC00114442,2003.0,172.5287671232876712,41.0219178082191781,9507
USC00114442,2004.0,176.7431693989071038,45.0655737704918033,8743
USC00114442,2005.0,186.8136986301369863,55.9917808219178082,7041
USC00114442,2006.0,187.3917808219178082,57.8630136986301370,8720
USC00114442,2007.0,189.1373626373626374,52.9230769230769231,7210
USC00114442,2008.0,166.5327868852459016,38.6284153005464481,12571
USC00114442,2009.0,169.0109589041095890,46.1648351648351648,13762
USC00114442,2010.0,178.6767123287671233,59.3506849315068493,12456
USC00114442,2011.0,181.5972602739726027,62.4547945205479452,10046
USC00114442,2012.0,202.9590163934426230,70.0383561643835616,8478
USC00114442,2013.0,169.9369863013698630,51.0054794520547945,11524
USC00114442,2014.0,161.1318681318681319,41.2252747252747253,10637
USC00114823,1985.0,157.1780821917808219,32.0684931506849315,12305
USC00114823,1986.0,180.5637982195845697,61.8338278931750742,11045
USC00114823,1987.0,184.8191780821917808,55.3945205479452055,7096
USC00114823,1988.0,180.3534246575342466,22.2575342465753425,5282
USC00114823,1989.0,165.1643835616438356,16.5013698630136986,5848
USC00114823,1990.0,175.6219178082191781,28.0054794520547945,12529
USC00114823,1991.0,173.3835616438356164,48.9945205479452055,8969
USC00114823,1992.0,162.6000000000000000,51.2904109589041096,9175
USC00114823,1993.0,151.1178082191780822,43.9589041095890411,12826
USC00114823,1994.0,167.1863013698630137,42.6219178082191781,8921
USC00114823,1995.0,158.6428571428571429,39.0796703296703297,10265
USC00114823,1996.0,150.3726027397260274,30.4410958904109589,9284
USC00114823,1997.0,157.7452054794520548,39.4109589041095890,9434
USC00114823,1998.0,176.2000000000000000,64.6164383561643836,12480
USC00114823,1999.0,174.4739726027397260,42.8027397260273973,9480
USC00114823,2000.0,166.4657534246575342,37.5464480874316940,9441
USC00114823,2001.0,171.6273972602739726,41.4000000000000000,10497
USC00114823,2002.0,171.6198347107438017,40.3571428571428571,10996
USC00114823,2003.0,165.2219178082191781,31.8958904109589041,9783
USC00114823,2004.0,170.9808743169398907,51.5081967213114754,10035
USC00114823,2005.0,179.1561643835616438,58.2547945205479452,6725
USC00114823,2006.0,181.3123287671232877,52.1698630136986301,7949
